Chromium project contributions from 01/July/2020 to 31/July/2020

Overall
Contributor,July 2020
chromium.org,5953
google.com,2088
microsoft.com,165
igalia.com,159
intel.com,52
gmail.com,31
opera.com,20
ca.ibm.com,20
navercorp.com,19
huawei.com,9

Chromium
Contributor,July 2020
chromium.org,5428
google.com,1504
igalia.com,159
microsoft.com,154
intel.com,26
gmail.com,26
opera.com,20
navercorp.com,19
huawei.com,9
samsung.com,7
googlemail.com,7
arm.com,7
fb.com,6
yandex-team.ru,4
lge.com,3
nvidia.com,1
mobica.com,1
inf.u-szeged.hu,1
cosmosoftware.io,1
alibaba-inc.com,1

Skia
Contributor,July 2020
google.com,519
chromium.org,30
linaro.org,1
googlemail.com,1
amazon.com,1

V8
Contributor,July 2020
chromium.org,420
google.com,42
ca.ibm.com,20
microsoft.com,10
loongson.cn,6
gmail.com,5
gus.host,3
intel.com,1
arm.com,1

WebGL
Contributor,July 2020
alum.mit.edu,7
google.com,5
chromium.org,3
users.noreply.github.com,2
greggman.com,1

WebGPU
Contributor,July 2020
chromium.org,72
intel.com,25
google.com,18
microsoft.com,1
